1361559597.457153 840 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.457471 842 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.462198 846 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.462388 847 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.462568 848 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.462660 849 232 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.475846 855 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.476273 856 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.479380 859 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.479582 860 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.479795 861 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.483530 865 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.483674 866 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.483785 867 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.484198 868 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.484318 869 314 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.484709 871 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.485119 872 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.486915 875 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.487416 877 325 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.487626 878 336 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
1361559597.487770 879 222 80:1f:02:70:8d:0b f8:d1:11:5b:42:5a
